"idartist";"name";"popularity";"followers";"genre";"award";"category";"year"
"1QPdp5duV6lV4XINCzjwQ2";Dinos;64;53;rap francais;;;
"1QPdp5duV6lV4XINCzjwQ2";Dinos;64;53;pop urbaine;;;
"1QPdp5duV6lV4XINCzjwQ2";Dinos;64;53;french hip hop;;;
"4sqgE7XhJ2Cvu3Z4AvFj0j";Eighty4 Fly;31;50;seattle hip hop;;;
"3nU8TSIICYDbUqRpJISTRE";MC Solaar;51;28;old school rap francais;;;
"3nU8TSIICYDbUqRpJISTRE";MC Solaar;51;28;jazz rap;;;
"3nU8TSIICYDbUqRpJISTRE";MC Solaar;51;28;french hip hop;;;
"3ZpEKRjHaHANcpk10u6Ntq";Ayra Starr;72;47;afrobeats;;;
"5v3JgLiZtNnw6ablRjjNKK";Stefy De Cicco;53;36;;;;
"6ns6XAOsw4B0nDUIovAOUO";GZA;61;51;hardcore hip hop;;;
"6ns6XAOsw4B0nDUIovAOUO";GZA;61;51;east coast hip hop;;;
"7yK3vix9XmeNwPDmjGs78F";Manal;48;44;rap maroc;;;
"7yK3vix9XmeNwPDmjGs78F";Manal;48;44;moroccan pop;;;
"7yK3vix9XmeNwPDmjGs78F";Manal;48;44;arabic hip hop;;;
"7u0hj7d0myg3ZAKgevXalz";The Teaching;25;45;;;;
"1kvygchIwU4XHXY8xD6ugf";Jeck;54;37;french pop;;;
"3Y7RZ31TRPVadSFVy1o8os";H.E.R.;74;46;rap;;;
"3Y7RZ31TRPVadSFVy1o8os";H.E.R.;74;46;r&b;;;
"5N2P9zB8202SrtnWCjqe1j";thaHomey;42;39;jersey club;;;
"1UPzGwmI3rkLOMmfz9mwYr";Sreen;20;56;;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;west coast rap;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;rap;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;pop rap;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;hip hop;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;gangster rap;;;
"7hJcb9fa4alzcOq3EaNPoG";Snoop Dogg;81;85;g funk;;;
"09xdUjwuCCTnmDSyORXD1Z";Jacky Brown;28;47;;;;
"0D02Za9zPwvLFkiRQoi6qH";Yuz Boy;35;38;;;;
"1ssrFpfMmM0vRx85eO2XKL";Fresh La Douille;55;38;rap francais;;;
"1ssrFpfMmM0vRx85eO2XKL";Fresh La Douille;55;38;pop urbaine;;;
"1ssrFpfMmM0vRx85eO2XKL";Fresh La Douille;55;38;french hip hop;;;
"0qjLUNtLWPbIHLWA0G4XQG";Eric Devillers;25;39;;;;
"4aSlfXDn9R60UlbZEboBUy";YOVNGCHIMI;74;51;urbano latino;;;
"4aSlfXDn9R60UlbZEboBUy";YOVNGCHIMI;74;51;trap latino;;;
"1HVwzNriKEjaeE06okqSpx";Carla Bruni;58;49;chanson;;;
"1q9hWC9JAJXjXwZN9aDKW3";Rachel Zegler;65;46;;;;
"2qxJFvFYMEDqd7ui6kSAcq";Zedd;73;37;pop dance;;;
"2qxJFvFYMEDqd7ui6kSAcq";Zedd;73;37;pop;;;
"2qxJFvFYMEDqd7ui6kSAcq";Zedd;73;37;german techno;;;
"2qxJFvFYMEDqd7ui6kSAcq";Zedd;73;37;edm;;;
"2qxJFvFYMEDqd7ui6kSAcq";Zedd;73;37;complextro;;;
"2LPS6uBLdlOd860p080v4f";Julie McKnight;33;48;garage house;;;
"78Die3Gb8yaElTmGCa7m7N";Kore;51;49;rap francais;;;
"78Die3Gb8yaElTmGCa7m7N";Kore;51;49;pop urbaine;;;
"78Die3Gb8yaElTmGCa7m7N";Kore;51;49;french hip hop;;;
"56oDRnqbIiwx4mymNEv7dS";Lizzo;71;44;trap queen;;;
"56oDRnqbIiwx4mymNEv7dS";Lizzo;71;44;pop;;;
"56oDRnqbIiwx4mymNEv7dS";Lizzo;71;44;minnesota hip hop;;;
"56oDRnqbIiwx4mymNEv7dS";Lizzo;71;44;escape room;;;
"4rTv3Ejc7hKMtmoBOK1B4T";Ali Gatie;67;53;canadian hip hop;;;
"5zctI4wO9XSKS8XwcnqEHk";Lil Mosey;67;42;rap conscient;;;
"5zctI4wO9XSKS8XwcnqEHk";Lil Mosey;67;42;melodic rap;;;
"573U5Zn11u3j2YuhEGM7WQ";Konga;22;43;;;;
"6ltzsmQQbmdoHHbLZ4ZN25";Lord Huron;75;39;stomp and holler;;;
"6ltzsmQQbmdoHHbLZ4ZN25";Lord Huron;75;39;indie folk;;;
"7v4imS0moSyGdXyLgVTIV7";Nat King Cole;75;36;vocal jazz;;;
"7v4imS0moSyGdXyLgVTIV7";Nat King Cole;75;36;swing;;;
"7v4imS0moSyGdXyLgVTIV7";Nat King Cole;75;36;soul;;;
"7v4imS0moSyGdXyLgVTIV7";Nat King Cole;75;36;lounge;;;
"7v4imS0moSyGdXyLgVTIV7";Nat King Cole;75;36;adult standards;;;
"4tZwfgrHOc3mvqYlEYSvVi";Daft Punk;80;48;rock;;;
"4tZwfgrHOc3mvqYlEYSvVi";Daft Punk;80;48;filter house;;;
"4tZwfgrHOc3mvqYlEYSvVi";Daft Punk;80;48;electro;;;
"46xBNx0j6cwY6sD9LgMTm1";Rosa Linn;68;53;alt z;;;
"3Ii7kCftek6SPKPEZx3GYE";La Famax;39;42;rap lyonnais;;;
"3Ii7kCftek6SPKPEZx3GYE";La Famax;39;42;pop urbaine;;;
"3Ii7kCftek6SPKPEZx3GYE";La Famax;39;42;french hip hop;;;
"6HaGTQPmzraVmaVxvz6EUc";Jung Kook;88;452;k-pop;;;
"2lijXumljJXXrdagON1wtM";ICE;49;42;dutch hip hop;;;
"0cb0p26TbAeBeekZHfxWlS";Mentissa;56;48;french pop;;;
"4krMq8pXkLVTGplpYgHlnV";Ronisia;58;51;r&b francais;;;
"6TLwD7HPWuiOzvXEa3oCNe";Oliver Tree;71;44;alternative hip hop;;;
"59PFMyNd41PhFTlrSQjyZ1";Gips;42;42;;;;
"5Vf6gyVzfo8TnzrPRBg3qo";SANTA;57;42;french pop;;;
"5T0MSzX9RC5NA6gAI6irSn";Estelle;64;46;r&b;;;
"5T0MSzX9RC5NA6gAI6irSn";Estelle;64;46;neo soul;;;
"4CrDEHL7ysNabeYvL3xjUX";Skytech;46;38;big room;;;
"0Y5tJX1MQlPlqiwlOH1tJY";Travis Scott;92;422;slap house;;;
"0Y5tJX1MQlPlqiwlOH1tJY";Travis Scott;92;422;rap;;;
"0Y5tJX1MQlPlqiwlOH1tJY";Travis Scott;92;422;hip hop;;;
"2f9ZiYA2ic1r1voObUimdd";Grace Jones;55;34;art pop;;;
"3BX2N7cc1OrBUJQiiei3On";L'Allemand;50;52;rap lyonnais;;;
"3BX2N7cc1OrBUJQiiei3On";L'Allemand;50;52;rap francais;;;
"3BX2N7cc1OrBUJQiiei3On";L'Allemand;50;52;pop urbaine;;;
"3BX2N7cc1OrBUJQiiei3On";L'Allemand;50;52;french hip hop;;;
"3KedxarmBCyFBevnqQHy3P";Jessie Reyez;67;44;canadian pop;;;
"3KedxarmBCyFBevnqQHy3P";Jessie Reyez;67;44;canadian contemporary r&b;;;
"0ayHtPhx8fVXh5HHQUU5Uu";NULL;25;46;;;;
"09wnzgFWuf8oZHJ4BDoeMS";Olupellar;36;49;;;;
"5NGO30tJxFlKixkPSgXcFE";The Police;76;50;rock;;;
"5NGO30tJxFlKixkPSgXcFE";The Police;76;50;permanent wave;;;
"5NGO30tJxFlKixkPSgXcFE";The Police;76;50;classic rock;;;
"5NGO30tJxFlKixkPSgXcFE";The Police;76;50;album rock;;;
"62kXJEnulLlsnP64CLSy1z";Petit Papa Noël;48;52;musique pour enfants;;;
"62kXJEnulLlsnP64CLSy1z";Petit Papa Noël;48;52;comptine;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;uk dance;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;progressive house;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;pop dance;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;pop;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;house;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;electro house;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;edm;;;
"7CajNmpbOovFoOoasH2HaY";Calvin Harris;85;446;dance pop;;;
"1PHb4rBgozvRY2GT3sBpVL";N Dirty Deh;31;60;;;;
"1q7T9rFQ2a2ukA1PU51fo3";Koba LaD;68;41;rap francais;;;
"1q7T9rFQ2a2ukA1PU51fo3";Koba LaD;68;41;pop urbaine;;;
"1q7T9rFQ2a2ukA1PU51fo3";Koba LaD;68;41;french hip hop;;;
"0XIKGBo9PnK1ApI5tZA60d";DaniLeigh;57;56;rap latina;;;
"0XIKGBo9PnK1ApI5tZA60d";DaniLeigh;57;56;r&b;;;
"6ZFGk1kTOZMU0tEzoFJG9w";Manny;29;49;;;;
"4PuEvEs294YAZWIbWojzDo";Friz;32;53;;;;
"2DdjUkxsFC67DqDiHKguqQ";Nyma;28;47;;;;
"1E8w172gkuT5htpwaIEsEl";Népal;58;38;french hip hop;;;
"0eHQ9o50hj6ZDNBt6Ys1sD";Yandel;77;44;urbano latino;;;
"0eHQ9o50hj6ZDNBt6Ys1sD";Yandel;77;44;trap latino;;;
"0eHQ9o50hj6ZDNBt6Ys1sD";Yandel;77;44;reggaeton;;;
"0eHQ9o50hj6ZDNBt6Ys1sD";Yandel;77;44;latin hip hop;;;
"3MNnSV5hDd2UzZzgqD8xlU";Shay;64;51;r&b francais;;;
"3MNnSV5hDd2UzZzgqD8xlU";Shay;64;51;pop urbaine;;;
"3MNnSV5hDd2UzZzgqD8xlU";Shay;64;51;french hip hop;;;
"4AKwRarlmsUlLjIwt38NLw";Ofenbach;73;55;pop dance;;;
"4e0nWw2r4BoQSKPQ2zpU13";Ray Dalton;73;45;pop dance;;;
"7crPfGd2k81ekOoSqQKWWz";Stevie Nicks;64;38;heartland rock;;;
"3LvwPiJQJ0da0GurKMToV0";Baby Gang;75;27;trap italiana;;;
"3AA28KZvwAUcZuOKwyblJQ";Gorillaz;78;47;rock;;;
"3AA28KZvwAUcZuOKwyblJQ";Gorillaz;78;47;modern rock;;;
"3AA28KZvwAUcZuOKwyblJQ";Gorillaz;78;47;alternative hip hop;;;
"6QdzKE9cMAEFZj1pYcxpsf";Ehis 'D' Greatest;60;47;;;;
"14zUHaJZo1mnYtn6IBRaRP";Justin Quiles;76;43;urbano latino;;;
"14zUHaJZo1mnYtn6IBRaRP";Justin Quiles;76;43;trap latino;;;
"14zUHaJZo1mnYtn6IBRaRP";Justin Quiles;76;43;reggaeton;;;
"2h6hAChW74hB9HvrNoK1RY";Quarterhead;57;48;tech house;;;
"2wYp4hDPC6rDgn3SCvgqpB";Richie Beats;43;40;;;;
"7kyIBL1EYouLqC8vw7IOui";L'Algérino;55;39;rap marseille;;;
"7kyIBL1EYouLqC8vw7IOui";L'Algérino;55;39;rap algerien;;;
"7kyIBL1EYouLqC8vw7IOui";L'Algérino;55;39;pop urbaine;;;
"7kyIBL1EYouLqC8vw7IOui";L'Algérino;55;39;french hip hop;;;
"4m7DPPIJanEZ9sWj5hGSe0";Nakry;5;0;;;;
"7xNYY1Zkb1vks5m9ATlJok";Naza;64;51;rap francais;;;
"7xNYY1Zkb1vks5m9ATlJok";Naza;64;51;r&b francais;;;
"7xNYY1Zkb1vks5m9ATlJok";Naza;64;51;pop urbaine;;;
"7xNYY1Zkb1vks5m9ATlJok";Naza;64;51;french hip hop;;;
"2yP2heDvGPROpYtPMKsOh1";DJ White Shadow;41;49;;;;
"0CxxEat1WY9uCQQwSSztS4";Mekra;35;42;;;;
"0FEJqmeLRzsXj8hgcZaAyB";Indila;68;39;french pop;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;slap house;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;progressive electro house;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;pop dance;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;electro house;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;edm;;;
"6cEuCEZu7PAE9ZSzLLc2oQ";R3HAB;74;48;dutch house;;;
"1lB3I3SI30v2ZOpR4XQqzJ";Gambi;61;37;rap francais;;;
"1lB3I3SI30v2ZOpR4XQqzJ";Gambi;61;37;pop urbaine;;;
"1lB3I3SI30v2ZOpR4XQqzJ";Gambi;61;37;french hip hop;;;
"1HhXce8PpMmaKjBIWzAxWc";S-Crew;53;36;french hip hop;;;
"1enXMVomlMi88CZFYL1m2f";K y B;61;36;;;;
"6mGDevY95GYZiptV7rGZWt";Le Poto Rico;25;36;;;;
"6a4YQ8ebVHffAYNkHn9nc8";Merveille;61;45;;;;
"1mcTU81TzQhprhouKaTkpq";Rauw Alejandro;87;457;urbano latino;;;
"1mcTU81TzQhprhouKaTkpq";Rauw Alejandro;87;457;trap latino;;;
"1mcTU81TzQhprhouKaTkpq";Rauw Alejandro;87;457;reggaeton;;;
"1mcTU81TzQhprhouKaTkpq";Rauw Alejandro;87;457;puerto rican pop;;;
"0KuF7reCTOZwV7YJnHQqgr";The Neptunes;56;45;;;;
"5f6nz3iqzrfiUfKOIKvLvd";Nemir;54;48;rap calme;;;
"5f6nz3iqzrfiUfKOIKvLvd";Nemir;54;48;french hip hop;;;
"7wlFDEWiM5OoIAt8RSli8b";YoungBoy Never Broke Again;82;153;rap;;;
"7wlFDEWiM5OoIAt8RSli8b";YoungBoy Never Broke Again;82;153;baton rouge rap;;;
"3EW0kQ1skZiK1NHg3Spt9J";Takeoff;69;57;trap;;;
"3EW0kQ1skZiK1NHg3Spt9J";Takeoff;69;57;rap;;;
"3EW0kQ1skZiK1NHg3Spt9J";Takeoff;69;57;atl hip hop;;;
"5E62kscxqQ6HRcRRsxm1n1";Moubarak;49;33;rap marseille;;;
"6p46LxMXeRu3FRYN4tK5Lv";SativaMusic;65;62;;;;
"5yPzzu25VzEk8qrGTLIrE1";Young Nudy;71;49;trap;;;
"5yPzzu25VzEk8qrGTLIrE1";Young Nudy;71;49;rap;;;
"5yPzzu25VzEk8qrGTLIrE1";Young Nudy;71;49;pluggnb;;;
"788jOE9HMUy9heDK8EIkon";Kamo Mphela;53;37;amapiano;;;
"5Y5EJ20jDQkkB213zwuDXR";menace Santana;61;47;drill francais;;;
"5rgdw8NVhnxWL8Poo6HsiX";Biga*Ranx;57;48;french reggae;;;
"1eTRyiHsWMoWKPD6s4Kiqt";Lujipeka;55;39;rap calme;;;
"1eTRyiHsWMoWKPD6s4Kiqt";Lujipeka;55;39;french hip hop;;;
"4KqKrtbthkLIucOXM3fGdV";Amber-Simone;38;46;british soul;;;
"1yxSLGMDHlW21z4YXirZDS";Black Eyed Peas;79;48;pop rap;;;
"1yxSLGMDHlW21z4YXirZDS";Black Eyed Peas;79;48;pop;;;
"1yxSLGMDHlW21z4YXirZDS";Black Eyed Peas;79;48;dance pop;;;
"2JLl6rSFWx9YuSPLcLhkAG";Julian Perretta;63;56;uk pop;;;
"1QKJnzrlF5qGwmMJdXtOm2";Evan Roman;26;44;;;;
"0hCNtLu0JehylgoiP8L4Gh";Nicki Minaj;88;446;rap;;;
"0hCNtLu0JehylgoiP8L4Gh";Nicki Minaj;88;446;queens hip hop;;;
"0hCNtLu0JehylgoiP8L4Gh";Nicki Minaj;88;446;pop;;;
"0hCNtLu0JehylgoiP8L4Gh";Nicki Minaj;88;446;hip pop;;;
"3lcaxkgcJetq348VioG0s6";S-Pion;38;46;rap francais;;;
"3lcaxkgcJetq348VioG0s6";S-Pion;38;46;pop urbaine;;;
"3lcaxkgcJetq348VioG0s6";S-Pion;38;46;cloud rap francais;;;
"13vQloYd6mP7V1mVwKJwS2";Dave Matthews;54;51;pop rock;;;
"1URnnhqYAYcrqrcwql10ft";"21 Savage";93;416;rap;;;
"1URnnhqYAYcrqrcwql10ft";"21 Savage";93;416;hip hop;;;
"1URnnhqYAYcrqrcwql10ft";"21 Savage";93;416;atl hip hop;;;
"10puYSSj5YS2rMO7euRJ85";Slkrack;45;27;drill francais;;;
"4qH48Bc0oZ12M7TdGB7QVi";The Covey Band;60;49;;;;
"2XnnxQzxFZG8qEPjakokPM";Obie Trice;57;47;gangster rap;;;
"2XnnxQzxFZG8qEPjakokPM";Obie Trice;57;47;detroit hip hop;;;
"0g9vAlRPK9Gt3FKCekk4TW";Ab-Soul;56;43;underground hip hop;;;
"0g9vAlRPK9Gt3FKCekk4TW";Ab-Soul;56;43;rap;;;
"0g9vAlRPK9Gt3FKCekk4TW";Ab-Soul;56;43;hip hop;;;
"0g9vAlRPK9Gt3FKCekk4TW";Ab-Soul;56;43;conscious hip hop;;;
"3Urq8zrlV3dLnLnL40xqWk";Abduh;42;50;rap maroc;;;
"2oOAiE62UgqjCEWTHPdn0F";Nuit Incolore;57;41;french pop;;;
"3SozjO3Lat463tQICI9LcE";Tyla;76;49;;;;
"2AH7NRIWkddZkdpyiFuR8S";Shakur Ahmad;30;48;;;;
"2w9zwq3AktTeYYMuhMjju8";INNA;69;35;romanian pop;;;
"2w9zwq3AktTeYYMuhMjju8";INNA;69;35;romanian house;;;
"2w9zwq3AktTeYYMuhMjju8";INNA;69;35;dance pop;;;
"4nmrm4zpgJ0RC6aZRSUEjF";Wynter Gordon;44;37;;;;
"1ZN1c1qWEGZNX1pGeKCPpf";Billy Strings;58;43;progressive bluegrass;;;
"1ZN1c1qWEGZNX1pGeKCPpf";Billy Strings;58;43;new americana;;;
"1ZN1c1qWEGZNX1pGeKCPpf";Billy Strings;58;43;jamgrass;;;
"1ZN1c1qWEGZNX1pGeKCPpf";Billy Strings;58;43;jam band;;;
"5wbf52LA6kcaboHSN6NEF1";PEDRO SAMPAIO;73;40;funk rj;;;
"5wbf52LA6kcaboHSN6NEF1";PEDRO SAMPAIO;73;40;funk carioca;;;
"2GAGmwG3ISLyI2FbOjY9cj";Dann;16;43;;;;
"5zvuXUYTvZczhbPG9HZRYI";Sino Msolo;50;42;south african house;;;
"1QsdzIKkTT5gDFj8GB1cIX";Yseult;56;39;r&b francais;;;
"1QsdzIKkTT5gDFj8GB1cIX";Yseult;56;39;nouvelle chanson francaise;;;
"1QsdzIKkTT5gDFj8GB1cIX";Yseult;56;39;french pop;;;
"55Aa2cqylxrFIXC767Z865";Lil Wayne;85;440;trap;;;
"55Aa2cqylxrFIXC767Z865";Lil Wayne;85;440;rap;;;
"55Aa2cqylxrFIXC767Z865";Lil Wayne;85;440;pop rap;;;
"55Aa2cqylxrFIXC767Z865";Lil Wayne;85;440;new orleans rap;;;
"55Aa2cqylxrFIXC767Z865";Lil Wayne;85;440;hip hop;;;
"26zgIfFyTCImkHAp5gwKW8";Joé Dwèt Filé;58;41;r&b francais;;;
"6AMd49uBDJfhf30Ak2QR5s";Coi Leray;73;46;trap queen;;;
"6AMd49uBDJfhf30Ak2QR5s";Coi Leray;73;46;new jersey underground rap;;;
"5Dl3HXZjG6ZOWT5cV375lk";Yo-Yo Ma;66;35;classical performance;;;
"5Dl3HXZjG6ZOWT5cV375lk";Yo-Yo Ma;66;35;classical cello;;;
"5Dl3HXZjG6ZOWT5cV375lk";Yo-Yo Ma;66;35;chamber ensemble;;;
"0NGAZxHanS9e0iNHpR8f2W";Alok;79;52;slap house;;;
"0NGAZxHanS9e0iNHpR8f2W";Alok;79;52;pop nacional;;;
"0NGAZxHanS9e0iNHpR8f2W";Alok;79;52;electro house;;;
"4TYLelqEy8Fy7dJrNPOmN4";Gaspard Royant;33;32;;;;
"290nCNEce1y6rfoJiO2rK7";Pa Salieu;48;40;uk hip hop;;;
"290nCNEce1y6rfoJiO2rK7";Pa Salieu;48;40;uk alternative hip hop;;;
"290nCNEce1y6rfoJiO2rK7";Pa Salieu;48;40;afroswing;;;
"6lbUCWVW3hgQgrJwB8wadJ";Nitefreak;57;35;afro house;;;
"6zrOXBaNn0DqJeXxgC2eyH";Houari;54;41;pop urbaine;;;
"0Q8NcsJwoCbZOHHW63su5S";Mora;83;264;urbano latino;;;
"0Q8NcsJwoCbZOHHW63su5S";Mora;83;264;trap latino;;;
"1RyvyyTE3xzB2ZywiAwp0i";Future;89;443;trap;;;
"1RyvyyTE3xzB2ZywiAwp0i";Future;89;443;southern hip hop;;;
"1RyvyyTE3xzB2ZywiAwp0i";Future;89;443;rap;;;
"1RyvyyTE3xzB2ZywiAwp0i";Future;89;443;hip hop;;;
"1RyvyyTE3xzB2ZywiAwp0i";Future;89;443;atl hip hop;;;
"6tjjBTksD0OaJoJe5m6m60";Fernando Garibay;22;44;;;;
"6DVipHzYsPlIoA0DW8Gmns";"Royce Da 5'9""";56;44;hip hop;;;
"6DVipHzYsPlIoA0DW8Gmns";"Royce Da 5'9""";56;44;hardcore hip hop;;;
"6DVipHzYsPlIoA0DW8Gmns";"Royce Da 5'9""";56;44;gangster rap;;;
"6DVipHzYsPlIoA0DW8Gmns";"Royce Da 5'9""";56;44;detroit hip hop;;;
"7wjeXCtRND2ZdKfMJFu6JC";Louane;61;54;french pop;;;
"6hYHx2DaFd4QyiKNBs2UT8";Biaziouka;14;38;;;;
"18006kpQI473m1ICcpimQ9";"22Bullets";40;43;slap house;;;
"18006kpQI473m1ICcpimQ9";"22Bullets";40;43;sky room;;;
"488v7rQzthLNK22r0UvMie";La Bouche;64;52;german techno;;;
"488v7rQzthLNK22r0UvMie";La Bouche;64;52;eurodance;;;
"488v7rQzthLNK22r0UvMie";La Bouche;64;52;diva house;;;
"3d3xnE4yCRrcXJ8jQGaU6B";Abel Arana;8;0;;;;
"7nXyULtoL8k7wP9l6kg8Ef";Madeleine Peyroux;58;42;vocal jazz;;;
"7nXyULtoL8k7wP9l6kg8Ef";Madeleine Peyroux;58;42;jazz pop;;;
"7nXyULtoL8k7wP9l6kg8Ef";Madeleine Peyroux;58;42;contemporary vocal jazz;;;
"6PIIKavZx20FlVKyIvb4Um";Calema;58;38;portuguese pop;;;
"6PIIKavZx20FlVKyIvb4Um";Calema;58;38;musica santomense;;;
"04vj3iPUiVh5melWr0w3xT";Christine and the Queens;56;43;shimmer pop;;;
"04vj3iPUiVh5melWr0w3xT";Christine and the Queens;56;43;metropopolis;;;
"04vj3iPUiVh5melWr0w3xT";Christine and the Queens;56;43;electro-pop francais;;;
"04vj3iPUiVh5melWr0w3xT";Christine and the Queens;56;43;art pop;;;
"3DCWeG2J1fZeu0Oe6i5Q6m";PLK;75;38;rap francais;;;
"3DCWeG2J1fZeu0Oe6i5Q6m";PLK;75;38;rap conscient;;;
"3DCWeG2J1fZeu0Oe6i5Q6m";PLK;75;38;pop urbaine;;;
"3DCWeG2J1fZeu0Oe6i5Q6m";PLK;75;38;french hip hop;;;
"4zmZ8lVLzGc84S4v2B1rLx";Seyi Vibez;66;41;nigerian pop;;;
"4zmZ8lVLzGc84S4v2B1rLx";Seyi Vibez;66;41;afrobeats;;;
"5RaQ9nmVGoTye2SI76x3yw";Kofs;60;44;rap marseille;;;
"5RaQ9nmVGoTye2SI76x3yw";Kofs;60;44;rap francais;;;
"5RaQ9nmVGoTye2SI76x3yw";Kofs;60;44;r&b francais;;;
"5RaQ9nmVGoTye2SI76x3yw";Kofs;60;44;pop urbaine;;;
"5RaQ9nmVGoTye2SI76x3yw";Kofs;60;44;french hip hop;;;
"4VMYDCV2IEDYJArk749S6m";Daddy Yankee;85;446;urbano latino;;;
"4VMYDCV2IEDYJArk749S6m";Daddy Yankee;85;446;trap latino;;;
"4VMYDCV2IEDYJArk749S6m";Daddy Yankee;85;446;reggaeton;;;
"4VMYDCV2IEDYJArk749S6m";Daddy Yankee;85;446;latin hip hop;;;
"048LktY5zMnakWq7PTtFrz";CKay;67;48;afrobeats;;;
"048LktY5zMnakWq7PTtFrz";CKay;67;48;afro r&b;;;
"1Xyo4u8uXC1ZmMpatF05PJ";The Weeknd;95;411;pop;;;
"1Xyo4u8uXC1ZmMpatF05PJ";The Weeknd;95;411;canadian pop;;;
"1Xyo4u8uXC1ZmMpatF05PJ";The Weeknd;95;411;canadian contemporary r&b;;;
"5hREZP0zTQbTLkZ2M8RS4v";Djadja & Dinaz;71;49;rap conscient;;;
"5hREZP0zTQbTLkZ2M8RS4v";Djadja & Dinaz;71;49;pop urbaine;;;
"5hREZP0zTQbTLkZ2M8RS4v";Djadja & Dinaz;71;49;french hip hop;;;
"7nDsS0l5ZAzMedVRKPP8F1";Ella Henderson;71;51;uk pop;;;
"7nDsS0l5ZAzMedVRKPP8F1";Ella Henderson;71;51;talent show;;;
"7nDsS0l5ZAzMedVRKPP8F1";Ella Henderson;71;51;pop dance;;;
"7nDsS0l5ZAzMedVRKPP8F1";Ella Henderson;71;51;dance pop;;;
"5yviYTy79A8vuWF8iR6nPS";SKY;37;37;;;;
"44DWomjW1oDuxIoBIRpmQ4";Rhove;65;51;trap italiana;;;
"44DWomjW1oDuxIoBIRpmQ4";Rhove;65;51;italian pop;;;
"44DWomjW1oDuxIoBIRpmQ4";Rhove;65;51;italian hip hop;;;
"51qUDJb5AtQX6jIL4VJx6M";Angelique Kidjo;47;47;world;;;
"51qUDJb5AtQX6jIL4VJx6M";Angelique Kidjo;47;47;beninese pop;;;
"51qUDJb5AtQX6jIL4VJx6M";Angelique Kidjo;47;47;afropop;;;
"7xQTON6uj7akAGzlanUzy3";Charlie Winston;45;46;uk alternative pop;;;
"7xQTON6uj7akAGzlanUzy3";Charlie Winston;45;46;french rock;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;soul;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;r&b;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;new jersey rap;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;neo soul;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;hip hop;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;conscious hip hop;;;
"2Mu5NfyYm8n5iTomuKAEHl";Ms. Lauryn Hill;72;40;alternative r&b;;;
"6DJEUXZm0e2rAohdoZ5Voo";Black Thought;55;49;east coast hip hop;;;
"6DJEUXZm0e2rAohdoZ5Voo";Black Thought;55;49;alternative hip hop;;;
"2yJ6lsLqG06r9bckSTQRt4";Zkr;60;47;rap francais;;;
"2yJ6lsLqG06r9bckSTQRt4";Zkr;60;47;pop urbaine;;;
"2yJ6lsLqG06r9bckSTQRt4";Zkr;60;47;french hip hop;;;
"3YBJLs7RqR0aPGBgU27nDh";Werenoi;73;49;pop urbaine;;;
"3YBJLs7RqR0aPGBgU27nDh";Werenoi;73;49;french hip hop;;;
"5YGY8feqx7naU7z4HrwZM6";Miley Cyrus;84;390;pop;;;
"1vyhD5VmyZ7KMfW5gqLgo5";J Balvin;85;448;urbano latino;;;
"1vyhD5VmyZ7KMfW5gqLgo5";J Balvin;85;448;trap latino;;;
"1vyhD5VmyZ7KMfW5gqLgo5";J Balvin;85;448;reggaeton colombiano;;;
"1vyhD5VmyZ7KMfW5gqLgo5";J Balvin;85;448;reggaeton;;;
"6LqNN22kT3074XbTVUrhzX";Kesha;76;51;pop;;;
"6LqNN22kT3074XbTVUrhzX";Kesha;76;51;dance pop;;;
"3bG3pLobhOQE84EDGie7pQ";"820ks";36;48;;;;
"6uz6yX6ZXG4XWprCf3ukx2";Smily;49;39;rap francais;;;
